N,P,K,temperature,humidity,ph,rainfall,label
106,12,54,27.756209660550514,92.27083735083882,6.385859446836109,29.82077378635631,muskmelon
107,6,53,27.362338567297737,92.13057639415389,6.287553456420925,21.603204713669342,muskmelon
94,6,47,27.09232553477748,93.08731373956611,6.760661342023607,24.807234564689733,muskmelon
98,6,49,27.590800462322612,93.88647787919537,6.832094736083115,23.612663884059895,muskmelon
82,8,50,27.982698881766378,91.04946421152499,6.491875959460824,20.196105324742536,muskmelon
100,29,48,27.493178052985243,94.02054623030565,6.7919610144667155,21.27181189216887,muskmelon
88,21,49,29.539305528921922,92.45223229960487,6.037051993693493,25.35252734629309,muskmelon
85,25,54,27.333189909844965,91.3928397660283,6.771588864467814,23.512438322833283,muskmelon
109,24,48,27.92658269770939,93.2942770211342,6.566443685086627,24.717563093908744,muskmelon
114,25,47,29.004541985873715,94.4790605069929,6.057788197019864,21.406533392336666,muskmelon
111,24,48,28.210645862441066,90.68483317272118,6.506770040717788,21.265453111963772,muskmelon
108,23,52,28.01698191048472,90.73454454511463,6.552160826971012,27.528170260888096,muskmelon
99,26,49,28.565804892193732,90.77671651255008,6.666613386594285,26.053436279442305,muskmelon
86,18,45,27.882881321966224,90.432228765867,6.759428704956487,23.140440030176443,muskmelon
82,11,52,29.978411934558043,90.63591226816256,6.072348383836057,28.78530749207156,muskmelon
89,20,55,28.156263299189636,92.67123555360192,6.841930674479253,25.834220151830017,muskmelon
91,28,55,27.024795893837574,93.89980230270197,6.666636072411242,23.08785658352586,muskmelon
92,25,52,29.76059095822282,90.24579261810713,6.573499584935216,28.53629928527957,muskmelon
109,29,46,27.057130227822874,93.66227314566865,6.933113221168653,26.571976616400622,muskmelon
111,25,54,29.76034143996789,92.35148111345788,6.028996744335948,26.898210713287618,muskmelon
93,18,52,27.642815427930778,90.32245340227924,6.574293539708574,26.220294792520093,muskmelon
86,30,54,29.583026463924043,93.07812198341563,6.012756479707431,26.952296557477357,muskmelon
87,7,51,28.912177493805405,93.58177241437043,6.2242583831512315,20.984347090449898,muskmelon
118,15,54,27.337512399714274,90.47442115073787,6.333007633052244,23.735662860390807,muskmelon
92,18,45,29.799675183957383,94.69180800148008,6.914156461653501,25.464210123601028,muskmelon
117,10,53,27.9329190641491,90.49831961038387,6.272467184033096,28.317853001851592,muskmelon
110,28,51,28.79569305047493,92.51421530999544,6.0518820775939925,29.422337194911663,muskmelon
100,27,53,27.474379708899203,91.69263317363418,6.020511603023389,23.63558155348298,muskmelon
93,12,53,27.443238973313882,92.14061683909188,6.195707751638788,20.278497775827557,muskmelon
85,14,52,29.492068815594042,90.72051981516483,6.974678410807116,26.0387391182619,muskmelon
92,23,53,27.114608351272175,93.07607448298457,6.828043285774252,21.575005480758037,muskmelon
102,18,50,29.54221840478771,91.78449943587377,6.108289356482917,24.20877249743206,muskmelon
118,6,50,29.002805140749704,93.04722648663639,6.643552122987417,20.880060275114523,muskmelon
87,12,45,27.940108219291073,92.31180723623869,6.390066065747629,28.63577003139146,muskmelon
101,27,52,27.79847515815353,91.0756029852302,6.825377977868972,29.870823640059704,muskmelon
99,5,51,27.015972571713192,92.82409581443198,6.339203431271918,23.226837070778203,muskmelon
101,9,46,28.02264904647707,93.92477807643253,6.192033652361496,26.383417505810897,muskmelon
104,29,45,28.77574321325721,93.68139949391711,6.571339528453077,20.66750254850757,muskmelon
83,19,45,28.18193348675173,91.32656553497921,6.168230843203683,26.938453862722664,muskmelon
101,17,51,28.117582358408384,91.31203911285372,6.759721328680925,27.73647395055334,muskmelon
89,15,47,29.827829130475966,94.08992385538603,6.587694469531312,22.521819818192693,muskmelon
83,27,49,27.49611127653956,94.8885640641275,6.107924554964994,29.31944139654372,muskmelon
116,22,45,28.308144893917763,93.15017288771219,6.340575937421119,23.011590197854453,muskmelon
99,13,55,27.355062303979764,93.80339880610482,6.927503551296575,24.582832163862733,muskmelon
98,5,45,27.76037138901905,90.37123429665273,6.103774708634741,28.129284053939372,muskmelon
114,27,54,27.8176732464462,94.35772840354063,6.484992284577499,23.05576459327826,muskmelon
106,29,46,28.69290319400949,90.57266434163174,6.996990502812551,24.255558776967177,muskmelon
105,30,50,28.681055922059887,90.10869419031853,6.520570544299173,23.91771742012003,muskmelon
96,26,54,29.953933108120097,90.69132671938435,6.429737008929779,24.24830736643311,muskmelon
88,7,50,28.191682588698697,92.85660007716551,6.953124612507965,25.167360449400643,muskmelon
89,20,51,27.3347817743,94.19882362019301,6.997170251425724,22.926088940396454,muskmelon
97,10,51,27.660329490057492,91.0058648355695,6.922498896302503,28.526661531017204,muskmelon
107,20,52,28.39299523438546,91.26699053779686,6.505028046148767,20.304965478527546,muskmelon
88,6,45,29.25503930109427,92.11434204529543,6.517150362283878,23.699988859599774,muskmelon
86,6,51,27.13534763580438,94.6672050358543,6.705489548578635,27.45864238365333,muskmelon
114,5,54,29.20086548786384,93.12513393905165,6.8540163336687865,28.024598153373702,muskmelon
100,28,46,27.306224774298293,93.00705361001806,6.873821821162253,21.198247587092673,muskmelon
102,26,48,29.314714317986493,92.61346887022269,6.158092337282849,21.247361132216792,muskmelon
102,10,46,29.791587803022054,93.998392068268,6.432801561226317,24.93076709787574,muskmelon
108,16,51,27.716714087002728,90.20910811893232,6.623888943162971,25.625121191353166,muskmelon
98,12,51,29.586458874879366,94.4456526785243,6.467849183292043,26.574443271774648,muskmelon
111,5,50,29.885287435036407,92.07893031034591,6.601082665393216,27.09804713272372,muskmelon
99,21,45,28.605361523020214,93.44804009500204,6.679247001324274,22.522789595768366,muskmelon
107,5,55,28.982921461949026,91.6145053428895,6.481273951827605,26.17354250988067,muskmelon
89,30,54,29.884921476945912,92.55733770021308,6.7339203702877,24.110471935560582,muskmelon
110,13,49,28.22758993135695,92.72090057970976,6.543469869981363,24.971538158828714,muskmelon
99,5,48,27.507311701261955,90.63067893147883,6.932645717341168,26.049500131477043,muskmelon
116,6,53,27.324679940296647,94.6665519017417,6.333512353662867,22.189701271058013,muskmelon
114,14,45,28.604712259147934,91.74254574891043,6.132066810769041,22.65895242027262,muskmelon
84,28,55,28.865473693771246,93.00679803639177,6.546049931882766,25.903131723250684,muskmelon
87,17,47,28.287968297112585,92.03942463425179,6.113945269444543,26.76141788601457,muskmelon
113,13,52,29.185412836675777,90.00026413466148,6.953920803846723,28.14208767054663,muskmelon
83,8,48,29.529533761958522,92.40490123023164,6.206023723582084,28.284445385543854,muskmelon
82,18,45,28.23961014179058,94.38421265940879,6.126055431360704,28.752098044480256,muskmelon
93,7,45,27.22825418029652,92.50559850412674,6.686952441385438,27.91906538422237,muskmelon
11,141,199,23.21946766799663,93.98092974216935,5.503767694550533,115.78443590988573,apple
10,135,200,23.147472871882407,94.55397465254974,6.346554322465403,103.18749316679964,apple
34,123,195,22.16553754408293,94.11368243021715,5.951407670433569,112.53618549604182,apple
10,125,205,23.9472673273188,92.37971108773863,5.622583156507183,123.19835503092554,apple
2,129,202,22.46869525772517,90.09440439288117,5.600530358691836,112.40548698724811,apple
20,131,196,23.781953836710603,93.49317794715978,6.203935907327831,112.3130463505127,apple
17,133,199,21.797523276042508,91.53827543678169,5.542334492518304,115.83838234040425,apple
30,134,197,24.02960879332411,91.78468648974068,6.489519959500867,106.56430928589893,apple
22,134,205,23.74955965074286,93.16641741166498,6.310720672945175,101.11878584815595,apple
10,135,199,24.82925445276549,91.59081635211326,5.719619045479337,116.93666922336155,apple
6,135,201,21.306443057044454,94.05258243293186,6.4765019736460125,116.11680715180711,apple
16,134,198,21.319156494536003,92.08984771793264,6.442912711391757,118.0377944960856,apple
9,128,198,23.57471694382866,93.04651859478254,5.967357288331612,115.66214099926893,apple
12,133,196,23.294612811955027,92.22402747529391,6.168488620983404,115.74801260153149,apple
5,125,197,24.773712429061142,90.49247320839702,5.76512326144574,112.37639864136462,apple
26,127,202,23.992138957366354,90.69479952624458,5.7524138129765605,118.29440237594181,apple
16,126,205,22.074802943017072,91.73799907229325,6.212771793516905,113.87514180836214,apple
23,140,205,24.220070772938513,91.84944312824062,6.148534159033343,118.13474004154581,apple
17,141,196,24.956742299459133,92.31180892073867,5.574331551360346,124.4342265194409,apple
6,137,200,24.23869703235229,93.47838831607669,6.265784292715725,111.03002755532331,apple
28,144,199,21.845051667752784,93.1633851742068,6.476013925598794,107.76502428488324,apple
3,143,205,24.373711182836196,93.80871353234758,5.558297203862357,124.96053084809435,apple
35,120,203,23.604790848381384,94.2814256402338,5.6123829749287095,108.6934458889829,apple
0,145,199,24.152475759780877,94.17743077821648,5.6626522181899,121.35864956956789,apple
26,126,197,23.18671799955515,93.54648568458833,5.550035836434756,101.73488287351356,apple
1,133,199,24.165410894609337,92.90683278602287,6.280785483365476,104.79433645734177,apple
39,132,202,22.972116418084155,92.82063471880998,6.15393136001712,123.06557872822768,apple
35,136,197,22.202622562242976,92.89037524592416,5.875938375403293,113.37181889396888,apple
6,127,197,23.65920017546834,91.69565407742351,5.570504955568257,114.50096219752307,apple
30,142,203,23.90791948538326,91.89015531116597,5.508108196886213,100.23131306089756,apple
3,143,201,21.09027878629377,93.43463708387151,5.794003388594954,113.99732753839874,apple
16,129,195,22.628694954395502,91.1613668239525,6.034800976919168,104.970713257162,apple
37,131,203,23.80685453626438,90.2632105631358,5.559308894801097,107.63314747583166,apple
28,132,197,24.080525167715678,90.70776054738553,6.334125433247246,100.20365620485587,apple
6,121,195,24.936773566874255,90.15169623409159,6.498598167936543,115.5906958215329,apple
19,121,199,24.29155227317401,90.94435093381428,6.201141131383577,107.26607423266327,apple
16,135,200,23.902272990239794,91.14913020896267,5.5009058352460904,117.88092133706583,apple
5,121,201,24.888666494962763,90.07138490842917,6.101316824336151,114.06581489668471,apple
13,139,203,22.79417019747384,93.13122411381516,5.646373066588968,104.72324534412381,apple
9,144,199,22.219517429564828,94.95087896815359,5.575851557282355,116.54476784536303,apple
35,120,198,22.94806416206496,94.06591073642231,6.454637652006468,123.14471373736421,apple
3,124,201,22.26737977460132,93.62546561993271,5.620999767512067,104.21754107009365,apple
37,130,199,24.915424060712937,94.40125886640844,5.779937329691907,102.64889778360119,apple
2,143,204,21.03113588107587,93.76490808648059,5.606368166385244,102.05872859910714,apple
6,139,199,22.45329790227604,92.50675496816874,5.5433971785785605,108.71194939489138,apple
5,124,195,22.981270587735636,92.13845894016731,6.456019710486567,105.36837812803908,apple
36,137,200,23.22737765253825,94.645104428584,5.8779683556412845,111.59189514432946,apple
6,133,196,21.15763814116156,92.93756239713389,5.561641883436824,123.96364017060218,apple
17,136,195,21.874961292416373,91.21484229227285,6.142308955791018,106.90215221223156,apple
12,131,201,24.328951766244913,91.42305132280089,5.863373208498098,111.61280626260194,apple
27,121,199,22.42993241396753,93.64713046991358,6.463943734268943,103.89188031910594,apple
28,122,205,22.673533350853084,92.20427556351258,6.1342430909775425,119.36193548189958,apple
38,135,197,21.276920502982527,91.05193277247062,5.790294515698915,119.66359139775119,apple
17,124,201,22.66556868056768,92.25453669094478,6.326903544026969,102.45013537177354,apple
0,122,205,23.933446058928375,93.18749401467082,6.145277755323563,120.66819120990705,apple
19,129,199,24.145171570385113,94.4086126175813,6.33869724029505,114.554518403616,apple
11,140,205,22.361099928936124,93.10416316387096,6.390995374644265,112.40439815252788,apple
14,137,195,21.409577851172706,90.3075286822932,5.551334371323677,109.50375354894175,apple
21,129,196,21.630814485037966,91.26134544800423,5.656647378363633,123.82275783908774,apple
15,125,197,21.5780608956278,90.669706097,6.4437888892079584,120.10507268244453,apple
23,141,198,22.422487997030263,93.95502037032703,6.010212916478122,103.19624342483668,apple
17,136,200,22.051696990528587,91.8774931101036,5.997756563606896,108.57788791042523,apple
12,131,203,23.07999249614769,93.9397046033645,5.7278431880765,112.25554936634352,apple
40,124,196,21.090417757436906,91.21921364983052,5.652574224302379,121.47972596803923,apple
23,140,201,21.417485832331316,94.91344119795663,6.360247810977465,117.19746613697689,apple
37,145,203,24.685734516097813,92.11537761398242,5.778755799468629,111.77302066044089,apple
12,124,197,23.250563988992397,94.01483150554283,5.927132531048391,105.8385450481592,apple
3,132,202,21.63296296726105,93.47677125365935,5.605724560431135,116.62019396450611,apple
22,129,197,24.203237978707328,94.59129083970653,6.103003840429912,120.07640544727947,apple
34,143,202,23.00418951117767,91.60831235697374,5.632161777525024,109.40968844336189,apple
20,142,202,24.331928298793752,94.93583919815103,5.817959831659618,113.29889246957941,apple
32,127,204,23.79642482159879,94.60894616554263,5.87337855953684,122.5530559561347,apple
38,145,197,24.26903707595009,92.80120731891526,5.755003652501076,106.56375575050001,apple
40,143,200,21.472218029040206,90.2813749405562,5.9119939894921725,114.47291331481793,apple
21,138,197,23.06033750468714,93.42853614643037,6.14953243106539,110.6061425801645,apple
35,143,196,24.79221312741156,90.34375476044339,6.007394093844961,108.22299445526811,apple
22,132,195,21.298646578580897,94.57220184877023,5.520643439545793,124.05875333595695,apple
25,137,197,21.040284539329132,91.373951322109,5.609399925460334,116.49552106733486,apple
13,140,204,23.208072689182604,91.15470832299373,6.243502535779076,113.29970795676955,apple
39,134,195,21.798741704672718,92.53184868826105,6.171892015636373,122.79045513758571,apple
13,141,195,24.46025011993744,92.4998863248121,5.6409039436879835,105.44761174538462,apple
16,125,202,21.587206527015987,92.39496966819655,5.517430545502046,118.34738427248983,apple
6,123,203,23.873840713292665,93.85044515627041,5.962328497459283,117.85217556712544,apple
4,127,199,24.864712099338146,94.10515973548216,5.7044834611958235,104.65412589365175,apple
35,131,205,23.992647196114785,92.34827128475811,6.282934172739867,118.65637235875514,apple
17,135,201,23.040240914176575,93.10981312065488,5.895356510861383,119.20516919518727,apple
37,123,203,24.327296473543935,93.29689464300732,5.8491603865657495,116.75799084953857,apple
12,128,201,24.3656657441014,93.23723461875625,5.841507110684043,119.48941122153174,apple
2,123,200,22.077960200533454,91.21357493399292,6.491673052831678,104.93509334326356,apple
8,142,203,24.8834167914708,94.73738617197813,6.384571987058263,105.36391303325006,apple
31,125,199,24.94411171278572,90.90211911040686,6.266025899519296,108.47002924817782,apple
18,126,196,23.150092400812195,94.97579705100061,5.899109299557426,115.38501886773099,apple
